customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,SeniorCitizen_label,GrupoEtario,ChurnStatus,Status_evasao
1734-ZMNTZ,False,Female,False,True,True,11,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.0,300.7,Adulto,Adulto,Inativo,Inativo
1735-XMJVH,False,Male,False,True,True,8,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.35,152.6,Adulto,Adulto,Inativo,Inativo
1736-FCXMC,False,Male,False,False,False,56,True,True,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Electronic check,94.45,5124.6,Adulto,Adulto,Inativo,Inativo
1740-CSDJP,True,Male,False,False,False,1,False,False,DSL,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),35.25,35.25,Adulto,Adulto,Ativos,Ativos
1741-WTPON,False,Male,False,True,True,56,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Mailed check,115.85,6567.9,Adulto,Adulto,Inativo,Inativo
1744-JHKYS,False,Female,False,True,False,34,True,True,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,24.7,780.2,Adulto,Adulto,Inativo,Inativo
1746-TGTWV,False,Male,False,True,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Credit card (automatic),75.35,75.35,Adulto,Adulto,Inativo,Inativo
1750-CSKKM,True,Male,False,False,True,9,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Electronic check,55.35,449.75,Adulto,Adulto,Ativos,Ativos
1751-NCDLI,False,Male,True,True,False,46,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.85,4564.9,Idoso,Idoso,Inativo,Inativo
1752-OZXFY,False,Male,False,True,False,60,True,False,DSL,True,False,False,False,True,False,One year,True,Mailed check,59.8,3561.15,Adulto,Adulto,Inativo,Inativo
1754-GKYPY,False,Male,True,True,False,22,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),89.75,1938.9,Idoso,Idoso,Inativo,Inativo
1755-FZQEC,False,Male,False,False,False,39,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.9,791.15,Adulto,Adulto,Inativo,Inativo
1755-RMCXH,False,Male,False,True,True,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.3,40.25,Adulto,Adulto,Inativo,Inativo
1757-TCATG,False,Male,False,True,True,35,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.05,746.75,Adulto,Adulto,Inativo,Inativo
1760-CAZHT,False,Male,False,False,True,25,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.8,460.2,Adulto,Adulto,Inativo,Inativo
1761-AEZZR,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.55,79.55,Adulto,Adulto,Ativos,Ativos
1763-KUAAW,False,Female,True,False,False,18,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.35,369.6,Idoso,Idoso,Inativo,Inativo
1763-WQFUK,False,Male,False,False,False,3,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,50.5,147.75,Adulto,Adulto,Inativo,Inativo
1764-VUUMT,False,Male,False,False,True,66,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.95,1269.1,Adulto,Adulto,Inativo,Inativo
1766-GKNMI,False,Male,False,False,False,29,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.9,2516.2,Adulto,Adulto,Inativo,Inativo
1766-UMRDB,False,Male,True,False,False,34,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),69.15,2275.1,Idoso,Idoso,Inativo,Inativo
1767-CJKBA,False,Male,False,False,False,66,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.1,1697.7,Adulto,Adulto,Inativo,Inativo
1767-TGTKO,False,Female,False,True,True,8,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.45,411.75,Adulto,Adulto,Inativo,Inativo
1768-HNVGJ,False,Female,True,False,False,45,True,True,DSL,True,False,False,True,False,True,Month-to-month,True,Electronic check,70.05,3062.45,Idoso,Idoso,Inativo,Inativo
1768-ZAIFU,True,Female,True,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.2,25.2,Idoso,Idoso,Ativos,Ativos
1769-GRUIK,False,Female,False,False,False,18,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,71.1,1247.75,Adulto,Adulto,Inativo,Inativo
1771-OADNZ,True,Male,True,True,False,29,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,95.9,2745.2,Idoso,Idoso,Ativos,Ativos
1775-KWJKQ,False,Male,False,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.85,6562.9,Adulto,Adulto,Inativo,Inativo
1776-SPBWV,False,Female,False,True,True,34,True,False,No,False,False,False,False,False,False,One year,True,Bank transfer (automatic),20.1,682.1,Adulto,Adulto,Inativo,Inativo
1777-JYQPJ,False,Male,False,False,False,2,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,24.3,38.45,Adulto,Adulto,Inativo,Inativo
1779-PWPMG,False,Female,True,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.65,8333.95,Idoso,Idoso,Inativo,Inativo
1784-BXEFA,False,Female,False,False,False,10,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.55,187.35,Adulto,Adulto,Inativo,Inativo
1784-EZDKJ,False,Male,False,True,False,51,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),106.8,5498.8,Adulto,Adulto,Inativo,Inativo
1785-BPHTP,False,Male,False,True,True,28,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,False,Electronic check,85.45,2289.9,Adulto,Adulto,Inativo,Inativo
1790-NESIO,False,Female,False,False,False,13,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,20.4,261.3,Adulto,Adulto,Inativo,Inativo
1791-PQHBB,False,Female,False,False,True,2,True,False,DSL,True,False,False,False,False,True,Month-to-month,True,Credit card (automatic),61.2,125.95,Adulto,Adulto,Inativo,Inativo
1792-UXAFY,True,Female,True,False,False,17,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,89.15,1496.9,Idoso,Idoso,Ativos,Ativos
1794-HBQTJ,True,Female,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),48.6,48.6,Adulto,Adulto,Ativos,Ativos
1794-SWWKL,False,Male,False,True,True,15,True,True,DSL,False,False,True,True,False,False,Month-to-month,True,Bank transfer (automatic),59.65,867.1,Adulto,Adulto,Inativo,Inativo
1796-JANOW,False,Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.95,38.15,Adulto,Adulto,Inativo,Inativo
1803-BGNBD,False,Female,False,False,False,12,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,54.3,654.5,Adulto,Adulto,Inativo,Inativo
1809-DMJHQ,True,Female,False,False,True,5,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,46.0,221.7,Adulto,Adulto,Ativos,Ativos
1810-BOHSY,False,Male,False,True,False,51,True,True,Fiber optic,True,True,False,False,False,True,One year,True,Credit card (automatic),96.4,4911.05,Adulto,Adulto,Inativo,Inativo
1810-MVMAI,False,Male,False,True,True,30,True,True,DSL,True,True,True,True,False,False,Month-to-month,False,Electronic check,67.6,2000.2,Adulto,Adulto,Inativo,Inativo
1813-JLKWR,False,Female,False,True,True,64,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.8,1336.65,Adulto,Adulto,Inativo,Inativo
1813-JYWTO,False,Female,False,True,False,72,True,True,Fiber optic,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),80.45,5737.6,Adulto,Adulto,Inativo,Inativo
1814-DKOLC,False,Female,False,False,False,5,True,True,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,25.45,134.75,Adulto,Adulto,Inativo,Inativo
1814-WFGVS,False,Male,False,True,True,72,False,False,DSL,True,False,True,True,True,False,Two year,False,Mailed check,48.9,3527.0,Adulto,Adulto,Inativo,Inativo
1816-FLZDK,False,Male,False,False,False,1,False,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,29.15,29.15,Adulto,Adulto,Inativo,Inativo
1818-ESQMW,False,Female,False,False,False,27,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Electronic check,89.2,2383.6,Adulto,Adulto,Inativo,Inativo
1820-DJFPH,False,Female,False,True,True,72,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),24.05,1709.15,Adulto,Adulto,Inativo,Inativo
1820-TQVEV,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.55,69.55,Adulto,Adulto,Ativos,Ativos
1821-BUCWY,False,Male,False,False,False,30,True,False,DSL,True,False,True,False,False,False,Two year,True,Mailed check,55.65,1653.85,Adulto,Adulto,Inativo,Inativo
1830-GGFNM,False,Male,False,True,True,65,True,True,Fiber optic,True,True,True,True,False,False,Two year,False,Credit card (automatic),94.55,6078.75,Adulto,Adulto,Inativo,Inativo
1830-IPXVJ,False,Female,False,True,True,61,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.75,1311.6,Adulto,Adulto,Inativo,Inativo
1832-PEUTS,False,Male,False,True,True,62,True,True,Fiber optic,False,False,True,False,True,False,Two year,True,Credit card (automatic),89.1,5411.65,Adulto,Adulto,Inativo,Inativo
1833-TCXKK,False,Male,False,True,False,45,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),107.75,4882.8,Adulto,Adulto,Inativo,Inativo
1833-VGRUM,True,Female,True,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.2,74.2,Idoso,Idoso,Ativos,Ativos
1834-ABKHQ,False,Female,False,True,True,52,True,False,DSL,False,False,True,False,False,False,One year,True,Bank transfer (automatic),50.95,2610.65,Adulto,Adulto,Inativo,Inativo
1834-WULEG,False,Male,False,True,True,24,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.25,439.75,Adulto,Adulto,Inativo,Inativo
1837-YQUCE,False,Female,False,False,False,70,False,False,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),58.35,4214.25,Adulto,Adulto,Inativo,Inativo
1839-FBNFR,False,Female,False,True,True,39,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),19.85,854.8,Adulto,Adulto,Inativo,Inativo
1839-UMACK,False,Male,False,False,False,42,True,True,No,False,False,False,False,False,False,One year,False,Electronic check,25.05,949.85,Adulto,Adulto,Inativo,Inativo
1840-BIUOG,False,Male,False,False,False,20,True,True,DSL,False,True,False,True,True,False,One year,True,Electronic check,68.7,1416.2,Adulto,Adulto,Inativo,Inativo
1841-YSJGV,False,Male,False,True,False,72,True,True,Fiber optic,True,True,False,True,True,True,Two year,True,Credit card (automatic),109.95,7852.4,Adulto,Adulto,Inativo,Inativo
1842-EZJMK,True,Male,False,True,True,50,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,False,Electronic check,103.7,5071.05,Adulto,Adulto,Ativos,Ativos
1843-TLSGD,False,Female,False,True,True,13,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.85,272.35,Adulto,Adulto,Inativo,Inativo
1845-CSBRZ,False,Female,True,True,True,22,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Bank transfer (automatic),85.35,1961.6,Idoso,Idoso,Inativo,Inativo
1845-ZLLIG,False,Male,False,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,50.15,50.15,Adulto,Adulto,Inativo,Inativo
1846-XWOQN,True,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.15,70.15,Idoso,Idoso,Ativos,Ativos
1848-LBZHY,False,Female,False,True,False,7,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),50.3,355.1,Adulto,Adulto,Inativo,Inativo
1849-RJYIG,False,Female,False,False,False,8,True,False,DSL,True,False,False,False,True,False,Month-to-month,True,Electronic check,60.0,487.75,Adulto,Adulto,Inativo,Inativo
1850-AKQEP,False,Male,False,False,True,8,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.35,178.7,Adulto,Adulto,Inativo,Inativo
1852-QSWCD,False,Male,False,True,True,64,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,24.8,1514.85,Adulto,Adulto,Inativo,Inativo
1852-XEMDW,False,Male,False,False,False,22,True,True,DSL,True,True,True,False,False,False,Month-to-month,False,Mailed check,65.05,1427.55,Adulto,Adulto,Inativo,Inativo
1853-ARAAQ,False,Female,False,False,False,26,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),50.35,1277.5,Adulto,Adulto,Inativo,Inativo
1853-UDXBW,True,Male,False,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.0,70.0,Adulto,Adulto,Ativos,Ativos
1855-AGAWH,False,Male,False,True,False,31,True,False,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,93.8,2939.8,Adulto,Adulto,Inativo,Inativo
1855-CFULU,False,Female,True,False,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.05,91.45,Idoso,Idoso,Inativo,Inativo
1862-QRWPE,False,Female,False,True,True,48,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.65,1057.0,Adulto,Adulto,Inativo,Inativo
1862-SKORY,True,Female,True,True,False,40,False,False,DSL,False,True,False,False,True,False,Month-to-month,True,Electronic check,39.3,1637.4,Idoso,Idoso,Ativos,Ativos
1866-DIOQZ,False,Female,False,True,False,71,False,False,DSL,True,True,True,True,True,True,One year,False,Bank transfer (automatic),66.8,4689.15,Adulto,Adulto,Inativo,Inativo
1866-NXPSP,False,Female,False,False,False,36,True,False,DSL,True,True,True,True,False,True,One year,True,Mailed check,75.55,2680.15,Adulto,Adulto,Inativo,Inativo
1866-OBPNR,False,Male,False,True,True,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Credit card (automatic),74.6,74.6,Adulto,Adulto,Inativo,Inativo
1866-RZZQS,True,Male,True,False,False,41,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.4,4187.75,Idoso,Idoso,Ativos,Ativos
1866-ZSLJM,False,Male,False,False,False,21,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.5,402.85,Adulto,Adulto,Inativo,Inativo
1867-BDVFH,True,Male,False,True,True,11,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.35,834.2,Adulto,Adulto,Ativos,Ativos
1867-RAWZK,False,Male,False,True,True,19,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,False,Electronic check,103.3,2012.7,Adulto,Adulto,Inativo,Inativo
1867-TJHTS,False,Female,False,False,False,58,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),79.8,4526.85,Adulto,Adulto,Inativo,Inativo
1871-MOWRM,True,Male,False,True,False,12,True,False,Fiber optic,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),80.85,866.45,Adulto,Adulto,Ativos,Ativos
1872-EBWSC,False,Female,False,False,False,29,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.35,617.35,Adulto,Adulto,Inativo,Inativo
1875-QIVME,True,Female,False,True,False,2,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,104.4,242.8,Adulto,Adulto,Ativos,Ativos
1877-HKBQX,False,Female,False,False,False,11,True,False,DSL,True,False,False,True,False,False,One year,True,Mailed check,54.6,617.85,Adulto,Adulto,Inativo,Inativo
1891-FZYSA,True,Male,True,True,False,69,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,89.95,6143.15,Idoso,Idoso,Ativos,Ativos
1891-QRQSA,False,Male,True,True,True,64,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),111.6,7099.0,Idoso,Idoso,Inativo,Inativo
1891-UAWWU,True,Female,True,True,False,20,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,False,Electronic check,90.8,1951.0,Idoso,Idoso,Ativos,Ativos
1894-IGFSG,True,Female,False,False,False,22,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.25,1907.85,Adulto,Adulto,Ativos,Ativos
1895-QTKDO,False,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),43.95,43.95,Adulto,Adulto,Inativo,Inativo
1897-OKVMW,False,Female,False,True,True,64,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,90.6,5817.45,Adulto,Adulto,Inativo,Inativo
1897-RCFUM,False,Female,False,True,True,39,True,True,No,False,False,False,False,False,False,One year,True,Mailed check,24.2,914.6,Adulto,Adulto,Inativo,Inativo
1898-JSNDC,False,Female,False,False,False,39,True,False,DSL,False,True,False,False,True,False,One year,True,Credit card (automatic),58.6,2224.5,Adulto,Adulto,Inativo,Inativo
